CustomerID; Frecuencia; Monetary_value; Average_price; Recency; Country
15599;2; 22,74;10,925; 26,00; Reino Unido
15601;14;65.12071429;2.154535698;11; Reino Unido
15602;5;20.684;4.618;70; Reino Unido
15604;1; 39,83;15,932; 52,00; Reino Unido
15605;4;283,575;2,081,136,364; 36,00; Reino Unido
15606;7;47.29285714;3.758754806;61; Reino Unido
15607;1; 4,56; 0,19; 336,00; Reino Unido
15608;2; 78,21;15,642; 60,00; Reino Unido
15609;1; 31,3;5,216,666,667; 184,00; Reino Unido
15611;4;64,125; 2,83; 9,00; Reino Unido
15615;19;70.64947368;2.50643919;10; Reino Unido
15618;4;23.7175;3.261013514;32; Reino Unido
15620;3; 39,89;1,553,203,463; 56,00; Reino Unido
15621;1; 236,88; 3,29; 21,00; Reino Unido
15622;10;22,316;3,139,592,641; 3,00; Reino Unido
15623;1; 75,4;6,283,333,333; 141,00; Reino Unido
15624;3;20.11666667;4.905555556;116; Reino Unido
15625;3; 18,78;1,170,606,061; 130,00; Reino Unido
15626;1; 25,2; 1,05; 74,00; Reino Unido
15628;7;40.03571429;2.035600907;4; Reino Unido
15630;2;89.95;1.815675991;45;United Kingdom
15632;9;52.27888889;1.969186639;15;United Kingdom
15634;1;15;1.25;17;United Kingdom
15636;1;15;1.25;282;United Kingdom
15637;1;6.96;0.29;52;United Kingdom
15640;14;89.20714286;1.855484585;4;United Kingdom
15641;4;49.905;1.114941914;105;United Kingdom
15643;2;14.725;9.1;191;United Kingdom
15644;4;25.63;1.771708937;166;United Kingdom
15645;1;112.79;3.638387097;18;United Kingdom
15646;2;17.7;2.95;246;United Kingdom
15648;2;35.4;2.95;204;United Kingdom
15651;2;46.75;2.832317073;36;United Kingdom
15652;1;65.07;2.099032258;91;United Kingdom
15653;1; 414,72; 0,72; 92,00; Reino Unido
15654; ??2;197.475;2.484800414;9; Reino Unido
15655;1; 32,7;1,816,666,667; 243,00; Reino Unido
15656;3;29.71666667;4.15877193;45; Reino Unido
15658;5; 18,35;6,668,666,667; 197,00; Reino Unido
15660;4;34,125;1,275,652,174; 85,00; Reino Unido
15663;1;15; 1,25; 106,00; Reino Unido
15664;1; 55,8;1,992,857,143; 50,00; Reino Unido
15665;2;179.11;1.226752336;168; Reino Unido
15667;1; 41,4; 3,45; 39,00; Reino Unido
15669;1; 25,5; 12,75; 263,00; Reino Unido
15670;1; 35,55; 3,95; 296,00; Reino Unido
15671;6;25.88666667;3.600833333;25; Reino Unido
15673;4;117.1925;2.390704989;88; Reino Unido
15674;4;53.4875;2.203960396;73; Reino Unido
15675;3; 16,74;1,742,380,952; 81,00; Reino Unido
15676;5;81.694;5.000274967;9; Reino Unido
15677;1; 44,9;3,207,142,857; 49,00; Reino Unido
15679;1; 45,25; 0,471354167; 30,00; Reino Unido
15680;3;91.58333333;2.034520427;9; Reino Unido
15681;3; 43,6;1,329,215,686; 25,00; Reino Unido
15683;1;15; 3,75; 117,00; Reino Unido
15687;7;44.81571429;4.223998747;23; Reino Unido
15690;2; 14,58; 0,82; 4,00; Reino Unido
15694;9;141.9533333;6.034444444;8; Reino Unido
15695;2; 20,55; 2,45; 266,00; Reino Unido
15696;10;20.797;10.08643095;33; Reino Unido
15699;1; 42,7;53,375; 17,00; Reino Unido
15700;1; 70,16;1,948,888,889; 173,00; Reino Unido
15701;3; 68,65;1,935,977,778; 2,00; Reino Unido
15703;1;15; 1,25; 264,00; Reino Unido
15704;3;135.9233333;2.519103272;140; Reino Unido
15705;1; 15,9; 7,95; 201,00; Reino Unido
15706;4;23.1875;5.243055556;59; Reino Unido
15707;4; 29,28;1,327,553,945; 35,00; Reino Unido
15708;8;59.08;3.896027142;40; Reino Unido
15709;1;17;0.85;283;United Kingdom
15712;3;44.9;2.058380952;9;United Kingdom
15714;2;25.35;1.798333333;11;United Kingdom
15716;4;63.7525;1.636551354;145;United Kingdom
15717;1; 68,1;3,095,454,545; 234,00; Reino Unido
15719;13;37.44307692;1.837141742;32; Reino Unido
15720;1;80.02;1.481851852;24; Reino Unido
15721;1; 69,79;1,836,578,947; 11,00; Reino Unido
15722;4;53.6125;4.605803571;35; Reino Unido
15723;1; 12,95; 0,863333333; 364,00; Reino Unido
15724;1; 13,2; 1,65; 201,00; Reino Unido
15725;1; 61,48;1,537; 15,00; Reino Unido
15727;6;61.16666667;2.154124348;16; Reino Unido
15729;1;55; 2,75; 212,00; Reino Unido
15730;2; 47,79;2,268,726,708; 65,00; Reino Unido
15733;1; 17,7; 2,95; 282,00; Reino Unido
15734;2; 87,65;8,134,375; 114,00; Reino Unido
15737;6;42.61666667;3.755318182;22; Reino Unido
15738;10;50.417;2.035581039;18; Reino Unido
15739;1;30; 3,75; 66,00; Reino Unido
15740;1;58.84;3.6775;49; Reino Unido
15743;4; 33,1;393,895,202; 16,00; Reino Unido
15745;3;58.96;4.023162393;19;United Kingdom
15746;1;36.84;1.842;134;United Kingdom
15747;3;39.09333333;1.91177193;12;United Kingdom
15748;1;36.1;2.578571429;40;United Kingdom
15749;2;808.95;2.325;235;United Kingdom
15750;8;37.39125;2.220713916;2;United Kingdom
15752;7;54.74571429;1.241218584;39;United Kingdom
15754;3;24.72;2.861515152;51;United Kingdom
15755;7;37.43;1.962553637;10;United Kingdom
15756;4;15.925;2.123928571;61;United Kingdom
15757;2;24.78;2.329736842;65;United Kingdom
15759;2;42.5;6.375;218;United Kingdom
15762;1;16.95;16.95;77;United Kingdom
15763;3;42.53;8.5696;31;United Kingdom
15764;5;77.376;3.138135849;88; Reino Unido
15766;1; 15,9; 7,95; 64,00; Reino Unido
15768;2; 15,15;1,035; 115,00; Reino Unido
15769;13;475.9553846;2.120563049;40; Reino Unido
15773;1; 63,96; 0,888333333; 5,00; Reino Unido
15774;1; 24,15; 4,83; 68,00; Reino Unido
15776;1;42.29;1.084358974;133; Reino Unido
15777;1; 104,4;2,088; 241,00; Reino Unido
15780;3; 19,1;2,083,333,333; 183,00; Reino Unido
15781;2; 11,75; 4,45; 134,00; Reino Unido
15782;3;113.82;4.046666667;9; Reino Unido
15785;5;57.024;2.28909434;29; Reino Unido
15786;4;136.0825;4.092138889;43; Reino Unido
15787;3; 38,79;203,607,906; 26,00; Reino Unido
15789;1; 15,6; 1,95; 358,00; Reino Unido
15790;1;16.64;1.848888889;10; Reino Unido
15791;2;74.545;2.688083333;43; Reino Unido
15795;1; 112,65;1,733,076,923; 149,00; Reino Unido
15796;8;33.59375;8.691317873;1; Reino Unido
15797;2; 330,6; 2,55; 214,00; Reino Unido
15799;3;26.68666667;0.890867065;75; Reino Unido
15800;2; 27,27;134,875; 107,00; Reino Unido
15801;2;57.605;3.187014925;60; Reino Unido
15802;1;-451.42;451.42;142; Reino Unido
15803;1;93.32;1.014347826;51; Reino Unido
15804;11;14.57636364;13.23005211;11; Reino Unido
15805;11;51.76545455;2.245829332;23; Reino Unido
15806;2; 38,76; 0,717727273; 157,00; Reino Unido
15807;2; 53,84;4,817,619,048; 50,00; Reino Unido
15808;4;85.7875;3.11565402;306; Reino Unido
15809;4; 9,21;1,604,166,667; 35,00; Reino Unido
15810;4; 29,84;1,314,237,247; 79,00; Reino Unido
15811;6;45.055;2.068398268;22; Reino Unido
15812;2; 11,2; 5,6; 151,00; Reino Unido
15813;2; 99,93;1,435,967,742; 207,00; Reino Unido
15814;4;55.8275;4.902804878;16; Reino Unido
15815;4;66.57;2.951184211;140; Reino Unido
15819;3;79.66666667;1.455479112;49; Reino Unido
15820;1; 45,33;1,678,888,889; 319,00; Reino Unido
15821;2;26,625;2,452,916,667; 44,00; Reino Unido
15822;2; 13,8; 1,6; 3,00; Reino Unido
15823;1; -330,9;3,244,117,647; 337,00; Reino Unido
15826;3;81.42333333;1.733547348;56; Reino Unido
15827;11;20.87181818;5.514902597;73; Reino Unido
15829;1; 62,46; 0,892285714; 140,00; Reino Unido
15830;1; 87,3;1,531,578,947; 37,00; Reino Unido
15831;2;44,845; 0,797055556; 58,00; Reino Unido
15832;1; 127,56;15,945; 254,00; Reino Unido
15834;3;60.87;1.887264467;70; Reino Unido
15835;4;23.2;2.459375;44; Reino Unido
15837;1; 106,79;3,051,142,857; 64,00; Reino Unido
15838;8; 315,9;161,715,465; 25,00; Reino Unido
15839;2;51.275;2.212903226;80; Reino Unido
15840;1; 62,94;1,165,555,556; 172,00; Reino Unido
15841;4; 21,14;1,144; 64,00; Reino Unido
15843;1; 12,75; 12,75; 303,00; Reino Unido
15844;1; 10,2; 0,85; 46,00; Reino Unido
15845;8;53.8975;2.325896916;17; Reino Unido
15847;2; 26,55; 2,95; 38,00; Reino Unido
15850;2;17.105;1.442636364;19; Reino Unido
15852;1; 22,37;3,728,333,333; 197,00; Reino Unido
15853;1; 13,39;167,375; 51,00; Reino Unido
15854;5; 63,56;3,583,333,333; 4,00; Reino Unido
15855;4; 19,12;1,483,883,333; 136,00; Reino Unido
15856;23;71.83086957;1.652586954;4; Reino Unido
15858;5;45.564;1.189262449;15; Reino Unido
15860;7; 12,89;3,372,738,095; 40,00; Reino Unido
15861;7;47.57857143;1.185751959;12; Reino Unido
15862;4;36.815;2.067586004;8; Reino Unido
15863;1; 5,34; 2,67; 25,00; Reino Unido
15864;3;191.08;1.331428571;26; Reino Unido
15865;2; 33,55; 3,04; 88,00; Reino Unido
15866;1; 21,9; 1,46; 101,00; Reino Unido
15867;16;30.684375;3.513548669;5; Reino Unido
15869;1; 9,9; 1,65; 277,00; Reino Unido
15870;1; 30,94; 1,19; 32,00; Reino Unido
15872;1; 64,01;25,604; 14,00; Reino Unido
15874;8;105.7175;6.423186193;63; Reino Unido
15877;2;18,945;2,878,333,333; 1,00; Reino Unido
15880;1; 40,47;1,759,565,217; 369,00; Reino Unido
15881;3;10.06666667;2.831481481;312; Reino Unido
15882;3; 22,32;1,482,712,551; 198,00; Reino Unido
15883;2;23.325;4.775;2; Reino Unido
15885;1; 100,8; 4,2; 93,00; Reino Unido
15886;1; 29,75; 5,95; 60,00; Reino Unido
15888;1; 1,45; 1,45; 80,00; Reino Unido
15889;2;10.785;0.845;156; Reino Unido
15891;1; 53,1;1,659,375; 226,00; Reino Unido
15894;1; 12,69; 0,746470588; 369,00; Reino Unido
15895;1; 3,75; 1,25; 149,00; Reino Unido
15897;1; 24,36; 0,58; 194,00; Reino Unido
15898;2;51.415;4.717115385;1; Reino Unido
15900;1; 91,59;2,233,902,439; 23,00; Reino Unido
15901;3;16.79;1.040530303;16; Reino Unido
15903;5;83.088;1.158;26; Reino Unido
15904;1; 9,3; 1,55; 8,00; Reino Unido
15906;5;47.59;5.598754209;19; Reino Unido
15907;3;60.29;3.28383422;3; Reino Unido
15910;8;24.16875;1.593350559;0; Reino Unido
15912;1; 3,35;1,675; 233,00; Reino Unido
15916;8;27.92375;3.715549779;16; Reino Unido
15917;1; 24,55; 4,91; 247,00; Reino Unido
15918;1; 40,78;2,912,857,143; 271,00; Reino Unido
15919;2;36.375;1.31125;19; Reino Unido
15920;1; 18,95; 3,79; 154,00; Reino Unido
15921;1; 92,5;3,557,692,308; 172,00; Reino Unido
15922;1; 70,5;5,035,714,286; 373,00; Reino Unido
15923;1;10.08;0.21;372; Reino Unido
15925;1;97.25;2.778571429;194; Reino Unido
15930;1; 54,48;3,405; 67,00; Reino Unido
15932;6;28.88833333;0.977054057;4; Reino Unido
15933;3;34.77666667;1.656363636;21; Reino Unido
15935;1;25.88;0.924285714;239;United Kingdom
15938;1;77.7;3.531818182;201;United Kingdom
15939;8;122.7125;2.37;107;United Kingdom
15940;1;35.8;8.95;311;United Kingdom
15942;1;40.68;1.13;133;United Kingdom
15944;1;175.2;10.95;276;United Kingdom
15947;1;213;2.048076923;82;United Kingdom
15948;2;52.575;2.261813187;8;United Kingdom
15949;1;17.4;1.45;71;United Kingdom
15950;5;37.47;2.623738928;1;United Kingdom
15951;2;47.41;3.386428571;8;United Kingdom
15952;4;18.6325;2.923055556;33;United Kingdom
15953;6;24.51833333;2.063333333;25;United Kingdom
15955;7;43.71428571;2.883455882;24;United Kingdom
15957;1;44.05;1.762;31;United Kingdom
15963;1;14.85;4.95;19;United Kingdom
15965;4;19.5925;1.970416667;17;United Kingdom
15967;2; 30,63;2,233,452,381; 23,00; Reino Unido
15969;2; 17,1; 2,3; 49,00; Reino Unido
15970;1; 66,3;3,013,636,364; 303,00; Reino Unido
15971;5; 106,62;2,088; 67,00; Reino Unido
15974;6; 49,54;3,255,023,199; 95,00; Reino Unido
15975;1;42;1.166666667;84; Reino Unido
15976;2;20.685;2.070353535;165; Reino Unido
15977;2; 48,05;1,110,719,086; 17,00; Reino Unido
15978;1; 187,4;141,969,697; 77,00; Reino Unido
15980;2;113.04;4.936666667;88; Reino Unido
15981;4; 91,65;2,119,871,795; 77,00; Reino Unido
15983;4; 28,45;2,166,522,556; 22,00; Reino Unido
15984;7;44.06857143;2.690551198;4; Reino Unido
15985;1;195;0.605590062;236; Reino Unido
15986;1; 19,8; 1,65; 30,00; Reino Unido
15987;4;18.0275;1.083941176;12; Reino Unido
15988;1; 36,3; 6,05; 19,00; Reino Unido
15990;2; 42,91;1,809,035,088; 44,00; Reino Unido
15993;7;35.07285714;1.270999892;8; Reino Unido
15994;1; 36,05;2,120,588,235; 54,00; Reino Unido
15996;5;27.502;3.486561086;116; Reino Unido
15998;5;73.402;1.732436471;36; Reino Unido
16003;5; 36,2;2,855,785,714; 29,00; Reino Unido
16005;4;21.8525;2.92959596;12; Reino Unido
16006;1; 10,2; 0,85; 211,00; Reino Unido
16007;4; 37,72;1,615,703,571; 47,00; Reino Unido
16009;2;71.025;5.777142857;43; Reino Unido
16010;3;12.38333333;1.9;245; Reino Unido
16011;13;32.85384615;2.247830375;8; Reino Unido
16012;3;23.83666667;2.681111111;35; Reino Unido
16013;14;181.3942857;2.927471453;7; Reino Unido
16014;2; 20,25;2,336,785,714; 152,00; Reino Unido
16015;3;16.97666667;1.054434204;3; Reino Unido
16016;7;20.67428571;3.620068027;3; Reino Unido
16017;1; 27,5; 1,25; 47,00; Reino Unido
16018;2; 72,01;4,321,666,667; 39,00; Reino Unido
16019;7;61.29428571;1.335767674;46; Reino Unido
16020;2; 26,83;2,561,428,571; 16,00; Reino Unido
16022;1; 78,08;2,366,060,606; 260,00; Reino Unido
16023;2; 53,56;5,008,034,188; 192,00; Reino Unido
16024;1; 55,43; 0,499369369; 12,00; Reino Unido
16025;1; 47,94;1,141,428,571; 29,00; Reino Unido
16026;1; 14,25;1,583,333,333; 43,00; Reino Unido
16027;1; 79,2; 0,55; 302,00; Reino Unido
16029;30;207.5633333;4.045378611;44; Reino Unido
16030;1; 38,8;1,385,714,286; 309,00; Reino Unido
16031;2; 22,84;1,904,246,032; 92,00; Reino Unido
16033;19;55.59789474;2.550436264;5; Reino Unido
16034;2; 14,2;3,079,411,765; 208,00; Reino Unido
16036;2; 55,27;3,301,346,154; 87,00; Reino Unido
16037;3; 19,8;2,516,666,667; 269,00; Reino Unido
16038;1; 40,8; 0,85; 201,00; Reino Unido
16040;3;50.95333333;1.7871278;65; Reino Unido
16042;5;37.296;2.760666667;22;United Kingdom
16043;3;14.15;6.206666667;37;United Kingdom
16045;3;61.98333333;1.575192128;119; Reino Unido
16048;1; 100,8; 2,1; 373,00; Reino Unido
16049;3; 38,26;1,796,511,936; 40,00; Reino Unido
16052;1; 36,1;2,578,571,429; 54,00; Reino Unido
16053;2;63.2;1.890322581;32; Reino Unido
16054;1; 79,19;2,932,962,963; 145,00; Reino Unido
16055;1; 44,75; 8,95; 220,00; Reino Unido
16056;1; 74,95;2,141,428,571; 45,00; Reino Unido
16057;4; 73,75;5,236,297,414; 16,00; Reino Unido
16059;5; 43,94;237,485,119; 71,00; Reino Unido
16062;4;17.055;1.985;9; Reino Unido
16063;1; 32,76; 0,606666667; 260,00; Reino Unido
16065;1; 31,4;2,093,333,333; 365,00; Reino Unido
16066;5; 46,67;5,883,303,518; 16,00; Reino Unido
16070;2;32.055;1.216724138;22; Reino Unido
16071;1;15; 3,75; 44,00; Reino Unido
16072;1;49;3.0625;288; Reino Unido
16076;4;46.6975;1.148741725;22; Reino Unido
16079;1; 50,4; 0,42; 40,00; Reino Unido
16080;2; 12,95; 1,15; 81,00; Reino Unido
16081;3;90.07333333;1.569763158;56; Reino Unido
16083;1;30; 1,25; 360,00; Reino Unido
16084;1; 11,6; 0,828571429; 299,00; Reino Unido
16085;5;18.952;2.159402484;23; Reino Unido
16086;2;37.05;2.447727273;59; Reino Unido
16091;1; 41,6; 2,08; 154,00; Reino Unido
16092;5; 0,46; 1,88; 98,00; Reino Unido
16094;2; 42,6; 0,684090909; 29,00; Reino Unido
16096;1;49.08;1.115454545;264; Reino Unido
16098;4; 22,5;3,025; 128,00; Reino Unido
16099;2; 25,4;2,915; 50,00; Reino Unido
16101;1; 68,2; 0,988405797; 70,00; Reino Unido
16102;3; 41,4; 3,7; 42,00; Reino Unido
16103;3;37.53333333;5.262698413;157; Reino Unido
16104;1;37.03;1.4812;61; Reino Unido
16105;1; 10,5; 0,42; 248,00; Reino Unido
16106;1; 17,4; 1,45; 65,00; Reino Unido
16107;2; 68,25;3,516,666,667; 89,00; Reino Unido
16108;1; 32,4; 1,35; 84,00; Reino Unido
16110;3; 58,2;2,479,291,414; 45,00; Reino Unido
16112;4;15.025;0.555;143; Reino Unido
16113;1; 25,75;2,340,909,091; 183,00; Reino Unido
16114;1; 17,7; 2,95; 170,00; Reino Unido
16115;8;16.2275;1.467676282;9; Reino Unido
16116;1; 94,35;3,774; 211,00; Reino Unido
16117;1; 32,18;1,787,777,778; 189,00; Reino Unido
16119;2; 30,24;1,256,666,667; 8,00; Reino Unido
16120;4; 22,35; 1,55; 59,00; Reino Unido
16121;2; 40,71;1,801,111,111; 57,00; Reino Unido
16122;2; 31,62;20,412; 112,00; Reino Unido
16123;1; 14,85; 4,95; 51,00; Reino Unido
16124;1; 51,6; 6,45; 317,00; Reino Unido
16125;1;51; 2,55; 367,00; Reino Unido
16126;4;248.3125;4.238066802;29; Reino Unido
16127;1;102.25;2.175531915;39; Reino Unido
16128;4;41.905;3.072840909;17; Reino Unido
16131;4;143.09;1.500260107;51; Reino Unido
16133;27;43.53555556;3.379796296;3; Reino Unido
16134;2; 53,67;240,875; 21,00; Reino Unido
16135;1; 25,2; 2,1; 262,00; Reino Unido
16136;2; 65,77;29,395; 59,00; Reino Unido
16139;3; 23,3;2,615; 18,00; Reino Unido
16140;2; 93,29;4,753,910,891; 52,00; Reino Unido
16141;1; 70,71;2,142,727,273; 88,00; Reino Unido
16142;1;17;8.5;249; Reino Unido
16143;5;50.182;2.457866667;3; Reino Unido
16145;9; 54,17;2,188,189,102; 8,00; Reino Unido
16146;2; 22,5; 2,5; 203,00; Reino Unido
16147;1; 35,04; 0,973333333; 133,00; Reino Unido
16148;1; 76,32; 1,06; 296,00; Reino Unido
16149;2; 28,18;1,440,714,286; 4,00; Reino Unido
16150;8;24.285;3.250554078;38; Reino Unido
16152;1; 198,7;3,548,214,286; 268,00; Reino Unido
16153;3;60.46333333;2.220461073;49; Reino Unido
16156;8;28.69875;3.281519231;8; Reino Unido
16157;2;17.325;6;51; Reino Unido
16159;1; 54,6;1,516,666,667; 281,00; Reino Unido
16160;2; 43,8; 1,25; 65,00; Reino Unido
16161;20;32.4545;2.996266494;1; Reino Unido
16163;1;220.35;8.161111111;365; Reino Unido
16164;3;25.21333333;1.596666667;17; Reino Unido
16168;6; 24,31;3,305; 115,00; Reino Unido
16169;4;59.565;1.423636753;8; Reino Unido
16170;6;48.75833333;1.599193122;50; Reino Unido
16171;1; 24,9; 4,15; 59,00; Reino Unido
16172;4; 14,42; 0,774117647; 95,00; Reino Unido
16173;4;51.5125;4.785;15; Reino Unido
16174;1;45; 1,25; 151,00; Reino Unido
16175;2; 17,4; 1,45; 94,00; Reino Unido
16178;1; 44,75;1,543,103,448; 138,00; Reino Unido
16179;1; 61,98;3,443,333,333; 60,00; Reino Unido
16180;7;158.5371429;1.967688315;100; Reino Unido
16181;1; 28,3;1,286,363,636; 73,00; Reino Unido
16182;3; 257,4;1,536,666,667; 72,00; Reino Unido
16183;1; 32,85; 2,19; 67,00; Reino Unido
16184;6;22.04333333;3.936666667;64; Reino Unido
16185;2;33,925;2,151,282,051; 16,00; Reino Unido
16186;9;41.42666667;1.389038709;22; Reino Unido
16187;12;51.19333333;1.287746158;31; Reino Unido
16188;3; 29,82;1.09031746; 44,00; Reino Unido
16189;1; 14,95; 14,95; 15,00; Reino Unido
16190;1; 17,7; 2,95; 40,00; Reino Unido
16191;10;60.842;2.227528571;2; Reino Unido
16193;1; 20,4;1,275; 236,00; Reino Unido
16198;1; 35,4; 2,95; 75,00; Reino Unido
16200;2; 56,95;3,154,985,337; 4,00; Reino Unido
16201;4;84.2875;1.735384897;3; Reino Unido
16202;1; 60,9;2,768,181,818; 360,00; Reino Unido
16203;3;27.63333333;2.039473684;58; Reino Unido
16204;1; 50,1;2,277,272,727; 23,00; Reino Unido
16205;3;32;2,243,560,606; 37,00; Reino Unido
16206;4;22.6425;1.922478355;54; Reino Unido
16207;1; 82,7;3,180,769,231; 25,00; Reino Unido
16208;2; 23,18;1,913,304,348; 44,00; Reino Unido
16209;3; 29,85;1,941,111,111; 119,00; Reino Unido
16210;13;373.8030769;4.12443956;1; Reino Unido
16211;1; 245,1;6,808,333,333; 88,00; Reino Unido
16212;2;40.275;3.316810345;19; Reino Unido
16214;2; 44,55;2.400862069; 170,00; Reino Unido
16215;1; 12,5; 12,5; 80,00; Reino Unido
16216;1; 82,56; 2,58; 267,00; Reino Unido
16217;2; 1,6;5; 267,00; Reino Unido
16218;6; 55,41;2,406,222,222; 29,00; Reino Unido
16221;2;39,755;1,335,728,155; 36,00; Reino Unido
16222;1; 51,95;1,924,074,074; 318,00; Reino Unido
16224;3;36.00333333;1.252612613;57; Reino Unido
16225;4; 33,14;2,554,738,095; 44,00; Reino Unido
16226;1; 17,7; 2,95; 207,00; Reino Unido
16229;2; 47,38;5,268,703,704; 87,00; Reino Unido
16230;2; 51,3;2,154,545,455; 189,00; Reino Unido
16232;2; 19,21;1,175,714,286; 215,00; Reino Unido
16233;2; 42,87;251,375; 71,00; Reino Unido
16235;5;28.06;3.932857143;40; Reino Unido
16239;1; 31,5;1,431,818,182; 189,00; Reino Unido
16240;3;108.0433333;2.729830105;9; Reino Unido
16241;12;26.44583333;2.296044929;9; Reino Unido
16242;7;61.28714286;2.135693878;8; Reino Unido
16243;2;42,875;669,625; 33,00; Reino Unido
16244;2; 81,72;1,655,735,294; 211,00; Reino Unido
16245;3; 55,6; 2,82; 23,00; Reino Unido
16247;1;8.47;2.1175;170; Reino Unido
16248;1; 50,16; 2,09; 61,00; Reino Unido
16249;3; 28,7;3,843,333,333; 112,00; Reino Unido
16250;1; 37,65; 2,51; 373,00; Reino Unido
16252;1;-18.5;1.027777778;366; Reino Unido
16253;2;292.06;1.357539683;66; Reino Unido
16255;8;24.54625;1.711483199;16; Reino Unido
16258;3; 112,9;2,244,444,444; 45,00; Reino Unido
16260;1; 436,6;3,118,571,429; 50,00; Reino Unido
16261;4;23.905;3.27425;17; Reino Unido
16262;1; -19,9; 9,95; 360,00; Reino Unido
16265;7; 70,92;2,054,763,131; 43,00; Reino Unido
16266;4; 15,99; 1,87; 115,00; Reino Unido
16268;2; 42,9;1,078,846,154; 71,00; Reino Unido
16270;1;147.45;2.680909091;353; Reino Unido
16271;3; 62,33;3,017,924,068; 15,00; Reino Unido
16272;1; 21,35;1,940,909,091; 116,00; Reino Unido
16274;1; 19,75;1,795,454,545; 373,00; Reino Unido
16275;1; 98,06;2,971,515,152; 196,00; Reino Unido
16278;1;17;8.5;100; Reino Unido
16279;3;67.77333333;1.535642105;21; Reino Unido
16281;1; 405,64;1,317,012,987; 72,00; Reino Unido
16282;1; 29,5; 2,95; 339,00; Reino Unido
16283;4;40.7175;1.241310231;5; Reino Unido
16284;2;38.475;2.504292929;31; Reino Unido
16292;1;38;1.583333333;121; Reino Unido
16293;7;39.98571429;3.037557998;21;United Kingdom
16295;4;53.96;4.434060045;9;United Kingdom
16297;1;41.04;0.932727273;268;United Kingdom
16298;1;15;1.25;51;United Kingdom
16302;1;-20.4;0.85;107;United Kingdom
16303;4;173.9125;1.82773622;25;United Kingdom
16305;1;27.6;1.15;138;United Kingdom
16306;4;21.3;2.016666667;213;United Kingdom
16309;3;28.67666667;4.575050505;91;United Kingdom
16311;2;28.74;2.165;17;United Kingdom
16313;1;42.78;0.792222222;3;United Kingdom
16315;1;44.45;1.532758621;330;United Kingdom
16316;4;51.0575;2.038757267;64;United Kingdom
16317;3;69.30333333;0.981276922;119;United Kingdom
16318;1;17.4;1.45;35;United Kingdom
16320;2;63.05;3.817465753;172;Unspecified
16322;2;10.505;1.246666667;1;United Kingdom
16323;1;207.5;4.15;196;United Kingdom
16324;2;37.635;1.049039548;128;United Kingdom
16326;13;26.31;5.648731685;5;United Kingdom
16327;6;84.25666667;1.605824102;14;United Kingdom
16330;4;34.6775;2.580378788;17;United Kingdom
16332;6;21.92;1.506886724;28;United Kingdom
16333;2;326;1.455;252;United Kingdom
16337;1;27.9;1.55;36;United Kingdom
16338;1;24.65;2.240909091;157;United Kingdom
16339;1;9.2;4.6;284;United Kingdom
16340;1;25.93;1.364736842;107;United Kingdom
16341;3;14.3;2.75;79;United Kingdom
16342;1;20.8;2.08;145;United Kingdom
16343;2;21.87;1.490048077;16;United Kingdom
16345;1;51.94;2.25826087;44;United Kingdom
16347;2;37.185;3.252478992;11;United Kingdom
16348;6;23.05;1.570864258;37;United Kingdom
16349;1;18.05;9.025;290;United Kingdom
16350;4;54.3625;2.982121749;21;United Kingdom
16352;1;12.5;1.25;17;United Kingdom
16353;6;118.74;3.317777778;32;United Kingdom
16354;1;6.65;1.33;73;United Kingdom
16356;2;5.1;1.31;197;United Kingdom
16357;3;51.83333333;4.46875;33;United Kingdom
16358;4;85.2925;2.395518328;1;United Kingdom
16359;3;11.85;5.716666667;7;United Kingdom
16360;6;77.7;1.911617901;4;United Kingdom
16361;4;20.3;2.294711538;9;United Kingdom
16362;4;9.1925;3.690192308;32;United Kingdom
16363;1;15;1.25;53;United Kingdom
16364;2;27.6;2.76;11;United Kingdom
16365;2;5.65;3.533333333;150;United Kingdom
16366;1;10.5;0.42;18;United Kingdom
16367;2;44.145;1.562678571;37;United Kingdom
16368;2;22.215;1.688070175;2;United Kingdom
16369;2;47.4;1.708163265;18;United Kingdom
16370;4;35.96;1.906703431;82;United Kingdom
16372;2;24.81;6.036428571;33;United Kingdom
16374;2;36.2;3.236956522;66;United Kingdom
16376;3;25.52;1.339132706;8;United Kingdom
16377;1;51;0.85;267;United Kingdom
16378;3;16;1.816666667;247;United Kingdom
16379;4;77.99;2.300514706;4;United Kingdom
16383;2;48.525;2.571296296;74;United Kingdom
16384;2;35.925;2.764285714;89;United Kingdom
16385;3;21.82;3.924603175;60;United Kingdom
16386;2;38.755;2.411935484;28;United Kingdom
16389;3;65.99333333;1.650491954;53;United Kingdom
16392;1;30.7;1.096428571;269;United Kingdom
16393;15;17.272;2.075303181;2;United Kingdom
16394;5;14.614;1.355866667;56;United Kingdom
16395;5;23.914;1.688329487;60;United Kingdom
16398;3;75.30333333;2.071041667;144;United Kingdom
16399;2;15.075;3.141666667;19;United Kingdom
16400;1;19.85;1.167647059;94;United Kingdom
16401;9;22.14444444;1.414199735;1;United Kingdom
16402;1;22.85;1.904166667;369;United Kingdom
16403;2;5.8;1.45;302;United Kingdom
16404;1;54.5;3.892857143;70;United Kingdom
16406;1;6.61;1.6525;18;United Kingdom
16407;8;22.28125;2.706579861;12;United Kingdom
16409;5;37.094;1.591073208;36;United Kingdom
16411;1;10.61;1.32625;19;United Kingdom
