CoDIGO PERSONA;EMPRESA;EDAD;SEXO;"ACTIVO/ CESADO 
(Data 07/12)";SEGMENTO;SEGMENTO_PERSONAL;CATEGORiA_PERSONAL;POSICION;UO3;UO2;NACIONAL/ EXTRANJERO;AGRUPADOR;EVENTO DE APRENDIZAJE;FECHA DE INICIO;FECHA DE TeRMINO;MES DE INICIO;TOTAL HORAS POR PERSONA;CAPACITACION_DE_PAGA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSION PERCAPITA (US$);DOCENTE/INSTITUCIoN;ASISTENCIA
6540524;Rimac Seguros y Reasegrs;27;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6514313;Rimac Seguros y Reasegrs;32;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GROWTH HACKER;ESTRATEGIA DIGITAL Y DESARROLLO PRODUCTO;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541629;Rimac S.A. EPS;22;Masculino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;RIESGOS HUMANOS;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6533810;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA COMERCIAL;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6501928;Rimac Seguros y Reasegrs;48;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;PROCESS DESIGN SPECIALIST;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6509263;Rimac Seguros y Reasegrs;37;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO CENTRO DE INFORMACION;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6506077;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;ARQUITECTO DE SOLUCION;ARQUITECTURA TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6510220;Rimac S.A. EPS;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO GESTION PROVEEDORES SALUD;SINIESTROS SALUD PROVEEDORES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6542220;Rimac Seguros y Reasegrs;31;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;PROGRAM MANAGER;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6500197;Rimac Seguros y Reasegrs;50;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540756;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASISTENTE ESCUELA DE NEGOCIOS;GESTION DEL TALENTO;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6539206;Rimac S.A. EPS;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;MEDICO SUSCRIPTOR;RIESGOS HUMANOS;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6541687;Rimac Seguros y Reasegrs;32;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6504461;Rimac S.A. EPS;44;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GESTOR COMERCIAL;CORREDORES ESTRATEGICOS EB;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6538161;Rimac Seguros y Reasegrs;27;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE REASEGUROS;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6502057;Rimac Seguros y Reasegrs;35;Masculino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;GESTOR DE SUSCRIPCION;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6500885;Rimac Seguros y Reasegrs;41;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6524212;Rimac S.A. EPS;42;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ADMINISTRADOR DE CUENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6539734;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE ESTRATEGIA DE CLIENTES;DISEÑO EXPERIENCIA Y ESTRATEGIA CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6500630;Rimac Seguros y Reasegrs;39;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE GESTION ADMINISTRATIVA;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6529510;Rimac Seguros y Reasegrs;37;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO CENTRO DE INFORMACION;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541038;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6502789;Rimac Seguros y Reasegrs;38;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR PLANEAMIENTO Y GEST DE RECUR;PLANEAMIENTO Y GESTION DE RECURSOS;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6507311;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE RAMOS TECNICOS;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6540635;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6541609;Rimac Seguros y Reasegrs;21;Masculino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500189;Rimac Seguros y Reasegrs;47;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6501136;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE SEGUROS DEL ESTADO;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6509072;Rimac Seguros y Reasegrs;53;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6504696;Rimac S.A. EPS;56;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO GESTION DE PAGOS;SINIESTROS SALUD PROVEEDORES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540894;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;SCRUMS TRIBU EMPRESAS;CENTRO EXCELENCIA AGIL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6504244;Rimac Seguros y Reasegrs;38;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;SCRUMS TRIBU VIDA;CENTRO EXCELENCIA AGIL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540303;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE DESARROLLO;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6514301;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;BUSINESS PARTNER;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540369;Rimac Seguros y Reasegrs;23;Masculino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA PLANIFICACION COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6502355;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GERENTE DE AGENCIA;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540887;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6541392;Rimac Seguros y Reasegrs;37;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6542213;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;AGILE COACH;CENTRO EXCELENCIA AGIL;CENTRO EXCELENCIA AGIL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6539440;Rimac Seguros y Reasegrs;31;Masculino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER SR;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6536322;Rimac Seguros y Reasegrs;27;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE SELECCION;GESTION DEL TALENTO;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504694;Rimac S.A. EPS;51;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR SINIESTROS PERSONAS;SINIESTROS SALUD PERSONAS;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6503590;Rimac Seguros y Reasegrs;47;Femenino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;JEFE ESCUELA DE NEGOCIOS;GESTION DEL TALENTO;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6536050;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE PRICING;PRICING;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540592;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6522956;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR PUNTOS DE VENTA;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6503153;Rimac Seguros y Reasegrs;37;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EXPERTO DE APLICACIONES;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504765;Rimac S.A. EPS;38;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE PREVENCION DE SALUD;RIESGOS HUMANOS;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6524384;Rimac Seguros y Reasegrs;32;Masculino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO PROYECTOS SELF SERVICE;IMPLEMENTACION Y CONFIGURACION DE PROD.;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6541423;Rimac Seguros y Reasegrs;23;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;TRAINEE;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6502906;Rimac Seguros y Reasegrs;44;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;TECNICO AJUSTADOR I;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6504496;Rimac S.A. EPS;41;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;CORREDORES ESTRATEGICOS EB;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6532389;Rimac Seguros y Reasegrs;34;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;ABOGADO SR DE RECUPEROS;ASESORIA JURIDICA CONTENCIOSA;DIVISION LEGAL Y REGULACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6504253;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SERVICIO VEHICULOS;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6532392;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE REASEGURO CONTRATO;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6500555;Rimac Seguros y Reasegrs;46;Masculino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;JEFE COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6526146;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL;NEGOCIOS INTERNACIONALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500424;Rimac Seguros y Reasegrs;46;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR PLATAFORMAS EXTENDIDAS;IMPLEMENTACION Y CONFIGURACION DE PROD.;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541248;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;INGENIERO PRUEBAS SEGURIDAD INFORMACION;SEGURIDAD DE LA INFORMACION;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6536862;Rimac Seguros y Reasegrs;23;Femenino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;DISEÑO EXPERIENCIA Y ESTRATEGIA CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6528282;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ACTUARIAL;GERENCIA ACTUARIAL;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6502777;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SENIOR PROCESS DESIGNER;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6536356;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE PRODUCTO SOAT;PRODUCTO;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540804;Rimac Seguros y Reasegrs;46;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6506072;Rimac Seguros y Reasegrs;51;Masculino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;GERENTE ZONAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6500610;Rimac Seguros y Reasegrs;47;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GESTOR DE SUSCRIPCION;SUSCRIPCION RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500532;Rimac Seguros y Reasegrs;42;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6526566;Rimac Seguros y Reasegrs;25;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE OPERACIONES;EMISION VEHICULOS;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6541247;Rimac Seguros y Reasegrs;45;Masculino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;ESTRATEGIA DIGITAL Y DESARROLLO PRODUCTO;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6540239;Rimac Seguros y Reasegrs;39;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;ESTRATEGIA DIGITAL Y DESARROLLO PRODUCTO;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6501795;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ESPECIES VALORADAS;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;FALTO
6502707;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
6500538;Rimac Seguros y Reasegrs;44;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;8/04/2020;8/04/2020;4;1;1;0;INNOVACION;VIRTUAL;0;Cesar Acuña;ASISTIO
